"lat_new","lon_new","Flood_1999","Thao_check","VLUCD_L2_3","dsm_bathy","flow_accum","aspect","curvature","hillshade","roughness","slope","spi","tpi","twi","precip_s_1","flood_rfr_","hand30_100","gsw_occure","density_ri","density_ro","distance_r","distance_1","X","Y","Z"
"16.3028733257","107.136656346","0","0","14","790.426","0.0341876","111.705","-1.57140285594","134.582","19.8264","15.3883","0.00942642670676","1.57140285594","0.124188018504","408.121","0.0523316029243","78.172","0","0.305071","0","0.156406","0.294844","107.13665634601","16.302873325743","-2.3500001361754E-5"
"16.297579025","107.123390851","0","0","11","701.714","0.0259169","277.648","-6.1982499176","255","45.0548","36.5795","0.0194173535424","6.1982499176","0.0342528496592","400.399","0.136156819278","78.726","0","0.263587","0","0.0708687","0.310541","107.12339085121","16.297579024952","-2.3500001361754E-5"
"16.287168883","107.256581181","0","0","11","923.82","0.0215653","145.608","-4.22935432482","129.303","49.0183","30.2623","0.0126158300917","4.22935432482","0.0364663602532","648.158","0.0333496728613","89.9299","0","0.0872088","0.00251627","0.24879","0.178739","107.25658118098","16.287168883038","-2.3500001361754E-5"
"16.2914519133","107.152360789","0","0","11","981.698","0.00880734","282.119","-0.849694564366","235.525","24.979","18.8057","0.00301305515104","0.849694564366","0.0261649977378","472.438","0.000302168856834","55.849","0","0.282548","0","0.280521","0.264634","107.15236078872","16.291451913275","-2.3500001361754E-5"
"16.287168883","107.188766542","0","0","7","646.653","0.074538","229.11","0.741196472473","215.149","19.1547","14.7913","0.0197739213671","-0.741196472473","0.27157528614","556.051","0.20826584042","17.2555","0","0.219297","0.0779314","0.0700406","0.0581144","107.18876654214","16.287168883038","-2.3500001361754E-5"
"16.2807443386","107.24444593","0","0","11","731.776","0.0125526","34.58","0.464251295442","161.787","28.165","22.7502","0.00535263246851","-0.464251295442","0.0325030220429","639.96","0.000803642386826","45.7622","0","0.127433","0.126608","0.0715113","0.0722182","107.24444592984","16.28074433858","-2.3500001361754E-5"
"16.2800304999","107.170920584","0","0","11","698.726","0.0243946","91.7347","-0.950325400251","88.5162","35.9174","32.8709","0.0156607428758","0.950325400251","0.0378496249038","534.936","0.00392392055396","23.6364","0","0.150718","0.00587516","0.121245","0.159616","107.17092058432","16.280030499908","-2.3500001361754E-5"
"16.2718808462","107.154799737","0","0","11","585.213","5.39292","251.926","8.38304037287","189.398","29.604","11.2331","0.794640736958","-8.38304037287","21.2186065871","518.468","0.219512195122","13.7208","0","0.271234","0","0.00207163","0.282703","107.15479973662","16.271880846224","-2.3500001361754E-5"
"16.2636122194","107.175203615","0","0","11","674.755","0.0101861","83.268","0.457228932192","108.63","31.9436","23.7267","0.00448561080542","-0.457228932192","0.0230751589324","561.724","0.0830357794323","29.6318","0","0.178288","0.00539891","0.0714444","0.157273","107.17520361456","16.263612219428","-2.3500001361754E-5"
"16.2597455951","107.253309422","0","0","14","650.201","0.103289","115.962","1.39026931444","153.431","17.8249","13.0803","0.02444078908","-1.39026931444","0.440775745092","652.027","0.116562707933","12.0969","0","0.169597","0.159348","0.0292648","0.0333697","107.25330942219","16.259745595083","-2.3500001361754E-5"
"16.2529046447","107.185197351","0","0","11","778.125","0.008701","37.2047","1.82344485482","132.155","34.1703","26.863","0.00454685990186","-1.82344485482","0.0179137698223","579.922","0","55.0041","0","0.121696","0.0219803","0.300645","0.117392","107.18519735058","16.252904644734","-2.3500001361754E-5"
"16.2476103439","107.162651958","0","0","11","801.854","0.0147711","7.1711","2.09778854523","166.701","44.4823","34.0428","0.0099795304111","-2.09778854523","0.0217056535577","550.731","0.0795496435619","95.6039","0","0.2248","0.000209509","0.0369409","0.198919","107.16265195752","16.247610343942","-2.3500001361754E-5"
"16.2433273137","107.219640049","0","0","4","565.352","0.587875","208.24","2.59707218751","180.414","6.46397","3.44498","0.0336130647484","-2.59707218751","7.83870551461","626.361","0.339223440893","4.12147","0","0.313898","0.155798","0.0673113","0.00183082","107.21964004855","16.243327313705","-2.3500001361754E-5"
"16.2250649509","107.170206747","0","0","14","735.463","0.0557199","147.677","1.34607932401","137.543","43.1664","26.2509","0.0274691792257","-1.34607932401","0.110562332816","559.642","0.0544443136217","54.9161","0","0.260511","0.0138022","0.126279","0.125666","107.17020674654","16.225064950887","-2.3500001361754E-5"
"16.2254813568","107.219640049","0","0","14","602.062","0.0423626","281.506","-2.03986747354","213.234","12.9877","10.5478","0.00840078573463","2.03986747354","0.243307520321","619.962","0.180969148177","11.2825","0","0.382147","0.103806","0.173134","0.0124169","107.21964004855","16.225481356779","-2.3500001361754E-5"
"16.2314300088","107.189896786","0","0","14","691.342","0.014441","37.4003","-5.3998565705","154.904","28.6706","15.4064","0.00391946383264","5.3998565705","0.0616654885361","586.889","0","76.932","0","0.207925","0.0484385","0.17946","0.0461626","107.18989678581","16.231430008788","-2.3500001361754E-5"
"16.2179265678","107.167351393","0","0","11","753.694","0.0128368","96.3319","3.94341373555","132.571","26.9003","15.848","0.00389779552589","-3.94341373555","0.054022320169","552.449","0.0245451124528","60.8382","0","0.310472","0.0096845","0.168263","0.133963","107.16735139275","16.217926567757","-2.3500001361754E-5"
"16.2115020233","107.186625027","0","0","11","552.607","0.0112277","332.496","-0.191056820107","187.157","7.24825","4.3194","0.000817225887839","0.191056820107","0.353125428781","570.857","0.160402836029","25.7791","2.03237","0.256979","0.0221547","0.0512328","0.000450976","107.18662502702","16.2115020233","-2.3500001361754E-5"
"16.2088251292","107.252952503","0","0","14","567.112","0.028378","134.922","1.02177621855","172.813","4.95298","4.20678","0.0021009357723","-1.02177621855","0.532233330411","632.749","0.32010155743","6.44282","0","0.362498","0.0504789","0.0712841","0.0667178","107.25295250286","16.208825129176","-2.3500001361754E-5"
"16.2052559376","107.225588701","0","0","11","562.357","0.0587715","142.636","1.88572112824","159.757","14.836","13.6759","0.017270978729","-1.88572112824","0.249680660985","609.762","0.253828029408","13.6674","0","0.281796","0.0116692","0.0612169","0.0790875","107.22558870146","16.205255937611","-2.3500001361754E-5"
"16.2016867469","107.205363282","0","0","11","707.665","0.0455986","100.632","5.96312900993","173.847","29.6135","21.0213","0.0175319356241","-5.96312900993","0.116635154896","584.349","0.0947803122614","56.6487","0","0.290714","0.0193205","0.215492","0.121118","107.20536328229","16.201686746946","-2.3500001361754E-5"
"16.1987343158","107.149936117","0","0","11","548.819","129.813","221.275","1.77275898681","225.392","27.2855","21.8676","54.2502214931","-1.77275898681","12.2493863978","525.471","0","13.1824","0","-9999","-9999","-9999","-9999","107.14993611666","16.198734315836","-2.3500001361754E-5"
"16.1976416629","107.236891141","0","0","11","791.313","0.00936828","171.222","-4.02463103568","175.699","20.2998","12.6408","0.00210065938377","4.02463103568","0.0428595779114","613.693","0","127.389","0","0.248375","0.0039395","0.208927","0.184285","107.23689114081","16.197641662932","-2.3500001361754E-5"
"16.19478631","107.177642562","0","0","11","804.447","0.0133734","203.222","2.53781358126","187.422","29.8006","10.7204","0.00263261842502","-2.53781358126","0.0768614192593","546.453","0.0162601626016","100.927","0","0.230429","0.00785122","0.212756","0.0788194","107.17764256245","16.19478631004","-2.3500001361754E-5"
"16.367118773","107.270144109","0","0","11","538.21","0.0147181","55.8761","-2.42443568631","153.928","20.2254","11.0228","0.00286219436943","2.42443568631","0.0806609926934","667.368","0.0431024267441","50.3682","0","0.167023","0","0.0239828","0.611112","107.27014410856","16.367118773013","-2.3500001361754E-5"
"16.3385652405","107.264433402","0","0","11","648.453","0.0367732","279.675","1.93213917431","255","48.7296","37.633","0.0358739852832","-1.93213917431","0.0597819232437","645.294","0.0243902439024","24.3204","0","0.0782304","0","0.0468228","0.452663","107.26443340188","16.338565240493","-2.3500001361754E-5"
"16.3257161516","107.263005725","0","0","11","1129.21","0.0238135","109.311","-0.215098517068","95.2143","43.9893","29.9336","0.0137562285809","0.215098517068","0.0411783611857","641.954","0","123.286","0","0.0661686","0","0.361755","0.370139","107.26300572543","16.325716151579","-2.3500001361754E-5"
"16.3128670618","107.270144109","0","0","11","755.553","0.0235798","346.132","2.08875942677","201.788","34.7449","28.9735","0.0130544655369","-2.08875942677","0.04209413592","648.717","0.0243902439024","91.1096","0","0.0580127","0","0.121315","0.254749","107.27014410856","16.312867061766","-2.3500001361754E-5"
"16.2550461599","107.268002593","0","0","11","576.711","0.0200904","20.4728","-5.42874030991","160.336","28.6143","17.0289","0.00616605091925","5.42874030991","0.066552297879","659.587","0.0365853658537","15.9647","0","0.132394","0.16082","0.276684","0.0989736","107.26800259345","16.255046159852","-2.3500001361754E-5"
"16.3785401855","107.221603104","0","0","11","1159.04","0.0164951","106.214","2.27000439127","88.8784","45.9351","32.7992","0.0106262569361","-2.27000439127","0.0254399799568","595.335","0.0146947059922","91.5808","0","0.128589","0","0.0637108","0.274316","107.221603104","16.378540185481","-2.3500001361754E-5"
"16.3749709939","107.247301283","0","0","11","813.164","0.0363812","189.32","2.88219720968","203.53","31.4114","22.4634","0.0351738251528","-2.88219720968","0.154359442486","642.217","0.00818647059027","8.67673","0","0.153785","0","0.179295","0.435529","107.24730128273","16.374970993916","-2.3500001361754E-5"
"16.3749709939","107.187338866","0","0","11","1248.53","0.0301255","46.1454","2.91510887041","102.377","63.9048","37.2725","0.0219296281042","-2.91510887041","0.0374052462735","524.441","0.0104582226114","209.774","0","0.103124","0.0128647","0.179827","0.160088","107.1873388657","16.374970993916","-2.3500001361754E-5"
"16.362121905","107.316543598","0","0","11","470.207","0.00831538","57.2646","0.870763289237","106.615","43.6795","28.9616","0.00460615568768","-0.870763289237","0.0150045621517","672.917","0.0593924116017","187.912","0","0.316279","0","0.234933","0.488901","107.31654359801","16.362121905002","-2.3500001361754E-5"
"16.3728294797","107.290131582","0","0","11","614.741","0.0598977","175.289","2.99036895722","173.578","38.8667","29.8819","0.0353846425861","-2.99036895722","0.10440115439","683.943","0.015416481155","102.994","0","0.192027","0","0.0735364","0.619945","107.29013158151","16.372829479697","-2.3500001361754E-5"
"16.3670592865","107.401668816","0","0","11","234.873","0.019671","163.792","-2.46873924865","158.834","37.792","25.9168","0.00903525748078","2.46873924865","0.0378768943451","549.163","0.0207400997764","80.454","0","0.133553","0","0.146528","0.237662","107.40166881566","16.367059286457","-2.3500001361754E-5"
"16.3646798251","107.370735823","0","0","11","181.262","0.00846029","312.05","0.325829522446","251.124","53.2966","33.7577","0.00567901488388","-0.325829522446","0.01276890222","591.75","0.065621592377","49.8907","0","0.193925","0","0.246265","0.419385","107.3707358227","16.364679825114","-2.3500001361754E-5"
"16.3623003647","107.386202319","0","0","14","232.389","0.0109511","26.4804","-0.772310746488","155.829","24.3961","18.8705","0.00390251730915","0.772310746488","0.0334730544325","567.706","0.000497678849692","78.3426","0","0.0705276","0","0.168298","0.322987","107.38620231918","16.36230036467","-2.3500001361754E-5"
"16.3682490167","107.346941213","0","0","11","139.067","0.0161853","94.2111","2.40796231907","99.6393","36.39","26.9953","0.00822634263965","-2.40796231907","0.0319796590606","636.201","0.337901801476","90.9521","0","0.415107","0","0.134723","0.539705","107.34694121287","16.368249016679","-2.3500001361754E-5"
"16.3689628554","107.307561133","0","0","11","663.96","0.0101214","121.108","-0.585488494674","130.66","23.6142","18.644","0.00341470787061","0.585488494674","0.0299873120029","682.968","0.0742894047454","290.679","0","0.267239","0","0.274734","0.559575","107.30756113254","16.368962855352","-2.3500001361754E-5"
"16.352128169","107.340100263","0","0","11","190.305","0.0731845","290.767","-2.35129845956","191.34","16.778","11.2647","0.0153264615109","2.35129845956","0.376900981593","640.972","0","44.6941","0","0.323653","0","0.0839873","0.402767","107.34010026252","16.35212816898","-2.3500001361754E-5"
"16.3563517118","107.417135312","0","0","11","166.381","0.0443366","279.347","-1.24420214902","213.718","12.7165","11.1491","0.00829581730744","1.24420214902","0.209984882753","544.037","0.0523568137637","32.7655","0","0.308236","0.0321897","0.0633732","0.100591","107.41713531215","16.356351711762","-2.3500001361754E-5"
"16.3457036236","107.277282492","0","0","11","678.428","0.0139164","335.785","-2.60770933504","219.331","40.1977","31.5378","0.0108047471873","2.60770933504","0.0283794335903","663.128","0","48.3657","0","0.175835","0","0.388274","0.461564","107.27728249169","16.345703623623","-2.3500001361754E-5"
"16.3435621094","107.303694509","0","0","11","230.035","0.0105817","49.8205","-4.76824036985","122.78","41.9058","26.4565","0.00745370336274","4.76824036985","0.0288219354924","672.625","0.334161002429","39.4895","0","0.259149","0","0.025142","0.365656","107.30369450909","16.343562109404","-2.3500001361754E-5"
"16.3399929178","107.347952483","0","0","11","508.799","0.0175093","101.783","-2.17457422008","114.86","29.4656","23.5419","0.00765172517358","2.17457422008","0.0401293514369","625.441","0.0312919847759","113.627","0","0.210659","0","0.231671","0.321687","107.34795248342","16.339992917839","-2.3500001361754E-5"
"16.3414205943","107.395779649","0","0","11","298.978","0.471172","217.8","2.02341433364","188.405","9.64195","5.62702","0.0487980625131","-2.02341433364","3.91457335687","558.848","0","21.8705","0","0.10088","0.0276845","0.17926","0.15156","107.39577964931","16.341420594285","-2.3500001361754E-5"
"16.3414205943","107.386499752","0","0","11","306.693","0.0674934","233.549","1.49535969983","226.83","24.6396","19.0266","0.0250167996742","-1.49535969983","0.18728909546","568.333","0.0384779325361","2.70736","0","0.0701408","0","0.0207066","0.205436","107.38649975196","16.341420594285","-2.3500001361754E-5"
"16.3392790792","107.408628739","0","0","14","410.424","0.00826574","145.545","-0.696651370385","124.401","47.0218","33.6222","0.00553344442876","0.696651370385","0.0127560216289","547.213","0.00215402564691","107.63","0","0.284267","0.0567549","0.0832448","0.0743007","107.40862873913","16.339279079166","-2.3500001361754E-5"
"16.3468338682","107.444499114","0","0","14","115.346","0.0135462","34.7875","1.37284014338","152.862","19.1034","15.4695","0.00389794357802","-1.37284014338","0.0508439897658","538.45","0.0832435179775","32.7969","0","0.278799","0.0816675","0.0794827","0.00271644","107.44449911354","16.346833868189","-2.3500001361754E-5"
"16.3432646766","107.430222348","0","0","14","155.196","0.923407","343.068","-2.03674103194","188.67","10.537","8.50852","0.117893222158","2.03674103194","4.49276671272","539.67","0.124030813323","18.167","0","0.356679","0.0830178","0.0436139","0.0233275","107.43022234818","16.343264676624","-2.3500001361754E-5"
"16.3307130196","107.317257437","0","0","11","740.22","0.023726","178.321","-0.117735510778","178.321","27.1702","22.212","0.00971515312202","0.117735510778","0.0574479735441","659.767","0","51.0739","0","0.213824","0","0.0610551","0.244727","107.31725743668","16.33071301959","-2.3500001361754E-5"
"16.3335683725","107.284420875","0","0","11","895.772","0.0172855","81.2263","-1.85423623132","84.9797","46","32.9133","0.0118209959107","1.85423623132","0.0274772539732","665.506","0.00345847476301","197.097","0","0.0972054","0","0.283138","0.351377","107.28442087482","16.333568372482","-2.3500001361754E-5"
"16.3292853431","107.306549862","0","0","11","830.52","0.0099601","320.324","1.04914790149","208.492","36.1158","28.1641","0.0053365854021","-1.04914790149","0.0185187022625","665.302","0.0113023303546","190.975","0","0.194964","0","0.0834406","0.249349","107.30654986199","16.329285343144","-2.3500001361754E-5"
"16.3304155868","107.329690121","0","0","11","706.773","0.0121772","110.21","-0.752956744632","102.017","41.9528","27.7953","0.0067010929904","0.752956744632","0.0238847971047","648.212","0.00171636802228","153.579","0","0.170309","0","0.0904002","0.223707","107.3296901206","16.33041558681","-2.3500001361754E-5"
"16.3192916071","107.288703904","0","0","11","495.618","0.393557","40.4791","4.94630791251","124.301","34.6146","29.238","0.220859053468","-4.94630791251","0.679303850672","663.347","0.055572521387","25.4393","0","0.0805761","0","0.00178341","0.232446","107.28870390416","16.319291607122","-2.3500001361754E-5"
"16.3192916071","107.32439582","0","0","11","339.25","0.0904034","99.4823","2.56346004144","89.7709","36.507","30.1227","0.0954298592444","-2.56346004144","0.248971690033","651.15","0.0227544088631","29.4276","0","0.221514","0.0272815","0.0608386","0.140974","107.32439581981","16.319291607122","-2.3500001361754E-5"
"16.3207192836","107.352235514","0","0","11","461.845","0.0144065","264.577","-3.58641929848","255","37.2558","28.3506","0.00767133735218","3.58641929848","0.026140882115","618.603","0.0321666735095","133.363","0","0.312769","0.0183123","0.318631","0.178524","107.35223551366","16.320719283568","-2.3500001361754E-5"
"16.3250023129","107.398635003","0","0","14","323.818","0.0327123","232.267","0.539986843143","225.987","32.295","18.8102","0.0111268844606","-0.539986843143","0.0942029354242","558.834","0.0529751560514","29.2293","0","0.182883","0.0752117","0.207887","0.044398","107.3986350031","16.325002312906","-2.3500001361754E-5"
"16.3192916071","107.380789045","0","0","11","198.065","0.918893","241.869","3.64149696283","188.833","14.1944","3.3736","0.0714521448702","-3.64149696283","11.8409885437","578.696","0.0760617955111","10.8888","0","0.237193","0.0549494","0.00222731","0.0884319","107.38078904528","16.319291607122","-2.3500001361754E-5"
"16.3214331213","107.435754594","0","0","11","484.862","0.00909821","277.82","-3.6294872333","212.203","22.3396","13.1746","0.0021076413728","3.6294872333","0.102522271518","530.551","0.0553871726317","84.8094","0","0.242326","0.0711442","0.0387381","0.0306149","107.4357545943","16.321433121341","-2.3500001361754E-5"
"16.3164362533","107.421477829","0","0","14","278.557","0.009877","322.047","1.20220408455","182.525","15.0758","11.2058","0.00195694968594","-1.20220408455","0.0508327555228","539.44","0.0256198818188","48.2928","0","0.196161","0.0782133","0.0369446","0.0143155","107.42147782894","16.31643625333","-2.3500001361754E-5"
"16.3114393853","107.309405215","0","0","11","499.973","0.00875079","51.4297","-1.84221569407","110.194","46.7501","30.4262","0.00513420088443","1.84221569407","0.0148602508085","660.032","0.0139262889624","245.255","0","0.209755","0.0385442","0.104489","0.106537","107.30940521488","16.311439385319","-2.3500001361754E-5"
"16.3050148409","107.412911769","0","0","14","567.058","0.00958067","325.789","-3.03521230439","222.613","33.4561","25.2947","0.00457665941778","3.03521230439","0.0207332281947","542.239","0.00918896425522","110.079","0","0.151959","0.0817311","0.0719882","0.0289672","107.41291176936","16.305014840862","-2.3500001361754E-5"
"16.3107255475","107.398635003","0","0","14","363.469","0.00873154","301.348","-0.432473676781","235.332","25.8981","21.0177","0.00334882493087","0.432473676781","0.0235490521234","558.891","0.0162601626016","99.2513","0","0.181569","0.0820241","0.0589348","0.0126666","107.3986350031","16.310725547546","-2.3500001361754E-5"
"16.307572761","107.436765866","0","0","11","250.781","0.067669","249.777","2.68672965589","211.027","19.0788","10.4118","0.0125359841716","-2.68672965589","0.363390129299","523.36","0.0121951219512","4.89438","0","0.13149","0.0196618","0.188747","0.00124077","107.43676586575","16.307572760974","-2.3500001361754E-5"
"16.3061450845","107.387511023","0","0","4","227.893","0.00835794","316.616","0.353674764173","189.065","4.15612","4.20312","0.000620104021468","-0.353674764173","0.11527559319","571.357","0.060974644812","5.88364","0","0.216307","0.0773289","0.0480108","0.00311502","107.38751102252","16.306145084528","-2.3500001361754E-5"
"16.3097142761","107.33825618","0","0","11","310.064","0.0204415","204","-0.0318648376276","187.744","9.12912","6.28456","0.00225147420268","0.0318648376276","0.186420741853","636.47","0.0128784650874","221.447","0","0.298964","0.0433037","0.126542","0.0688963","107.33825618018","16.309714276093","-2.3500001361754E-5"
"16.3007318106","107.280137845","0","0","11","564.844","0.0195743","117.301","2.04326948436","105.06","39.6956","28.0048","0.0105182776311","-2.04326948436","0.0364232801424","661.771","0","73.2446","0","0.112658","0.0261993","0.191328","0.13055","107.28013784459","16.300731810625","-2.3500001361754E-5"
"16.2985902964","107.381502884","0","0","4","295.141","0.00965965","59.4945","-0.473528970436","173.122","11.1659","9.5762","0.00160777341459","0.473528970436","0.0646103620707","579.412","0.0710687679807","51.7198","0","0.344447","0.0800558","0.203389","0.0397642","107.38150288395","16.298590296405","-2.3500001361754E-5"
"16.2993041342","107.427902373","0","0","11","394.619","0.0311911","16.0594","-0.319569546405","173.757","7.69274","8.15594","0.00436720471326","0.319569546405","0.231251587153","526.936","0","82.3547","0","0.114314","0.0219989","0.221106","0.0830163","107.4279023734","16.299304134178","-2.3500001361754E-5"
"16.292165751","107.398635003","0","0","11","325.777","0.0370173","226.352","-4.23765480618","224.297","31.3587","20.41","0.0138590535366","4.23765480618","0.0975475223528","558.462","0","76.455","0","0.121811","0.0640438","0.0755542","0.041272","107.3986350031","16.292165751049","-2.3500001361754E-5"
"16.2893103982","107.280137845","0","0","11","565.363","0.0114867","71.5506","3.99370975648","103.377","37.236","27.7842","0.00607143278213","-3.99370975648","0.0225134562294","663.467","0.0257126055296","127.59","0","0.123922","0.045595","0.0924674","0.0794327","107.28013784459","16.289310398156","-2.3500001361754E-5"
"16.2814581764","107.409342578","0","0","11","596.029","0.0128197","83.6366","0.1761220382","174.742","22.0664","19.2523","0.00448182676814","-0.1761220382","0.0365623486295","543.448","0.0224744367515","93.4252","0","0.117379","0.00501884","0.186516","0.153567","107.4093425778","16.281458176354","-2.3500001361754E-5"
"16.287168883","107.436468433","0","0","14","300.702","0.00857059","2.14371","-4.15599703943","177.297","35.9007","29.1081","0.00488036441204","4.15599703943","0.0156789158738","513.039","0","86.2188","0","0.130626","0.00430282","0.0435308","0.147956","107.43646843297","16.287168883038","-2.3500001361754E-5"
"16.2800304999","107.439323786","0","0","14","248.476","0.0343067","104.061","3.0448676989","91.2816","36.3657","30.6992","0.020322289799","-3.0448676989","0.0577173984788","504.291","0","23.5771","0","0.141283","0.000138433","0.0493246","0.202335","107.43932378586","16.280030499908","-2.3500001361754E-5"
"16.2835996915","107.417908637","0","0","11","561.536","0.136506","128.877","-1.18397790282","142.074","22.5798","16.418","0.0395932993859","1.18397790282","0.428944698955","534.875","0","49.8315","0","0.120573","1.07092E-5","0.234783","0.203629","107.41790863737","16.283599691473","-2.3500001361754E-5"
"16.2885370729","107.311249297","0","0","14","394.906","0.0167046","289.388","-0.926367819242","254.875","37.7029","26.9461","0.00853018575753","0.926367819242","0.0327816759407","658.815","0","113.861","0","0.200721","0.0703704","0.137764","0.0487268","107.31124929722","16.288537072928","-2.3500001361754E-5"
"16.2849678814","107.295782801","0","0","14","320.909","0.0187741","83.7834","-2.16776143029","130.005","21.0962","17.502","0.00567720206576","2.16776143029","0.0583429085259","664.415","0","44.776","0","0.157379","0.0693845","0.15269","0.0317228","107.29578280074","16.284967881363","-2.3500001361754E-5"
"16.277175147","107.322968143","0","0","11","410.813","0.024259","3.21417","-7.41055993848","175.766","44.0356","29.6327","0.0143679049336","7.41055993848","0.0435582508604","648.188","0.000297528035359","117.216","0","0.132225","0.0264311","0.162691","0.162106","107.32296814337","16.277175147016","-2.3500001361754E-5"
"16.2714644403","107.336531071","0","0","11","719.903","0.010986","30.9695","-4.03258892528","139.946","45.7057","26.3174","0.00545392207383","4.03258892528","0.0222915894361","634.763","0","131.019","0","0.0587795","0.00200369","0.339931","0.163307","107.33653107095","16.271464440332","-2.3500001361754E-5"
"16.2790192294","107.381443397","0","0","11","270.508","0.0115642","279.435","1.7323687575","248.856","31.1278","23.297","0.00492744737113","-1.7323687575","0.0264585192712","579.368","0.0398022848","109.242","0","0.243239","0.0527808","0.105978","0.0981304","107.3814433974","16.279019229354","-2.3500001361754E-5"
"16.2683116547","107.396909894","0","0","11","377.575","0.0179132","302.147","-0.561375419771","243.91","38.8462","24.8462","0.00821137475878","0.561375419771","0.0376548882003","556.815","0.000272055284811","121.981","0","0.101958","0.000250004","0.288613","0.198105","107.39690989388","16.268311654659","-2.3500001361754E-5"
"16.2783053907","107.281862954","0","0","11","503.893","0.0106278","68.1874","-4.43286609155","134.293","27.4191","16.8679","0.0033443139613","4.43286609155","0.0372847149329","666.016","0","85.5848","0","0.138476","0.0695172","0.301171","0.0696975","107.28186295381","16.278305390681","-2.3500001361754E-5"
"16.2754500378","107.311130324","0","0","11","309.985","0.0669593","111.847","-3.24774370225","111.134","37.5008","27.66","0.0417811865344","3.24774370225","0.14327736103","658.822","0","31.9888","0","0.146352","0.0772747","0.221733","0.116925","107.31113032411","16.275450037789","-2.3500001361754E-5"
"16.2571876741","107.339386424","0","0","11","745.263","0.0617384","183.175","-2.02208680452","183.239","20.4599","15.3722","0.0163472981186","2.02208680452","0.210395080271","625.167","0","139.787","0","0.0300123","0","0.183599","0.222243","107.33938642384","16.257187674072","-2.3500001361754E-5"
"16.267181411","107.290845419","0","0","14","254.731","16.5346","210.188","-1.17471453204","220.558","27.3122","24.8354","7.52047579469","1.17471453204","6.44661185157","667.414","0.086903697635","9.94539","0","0.114928","0.0847621","0.00872407","0.00195767","107.29084541928","16.267181410993","-2.3500001361754E-5"
"16.2686090874","107.275140977","0","0","11","447.898","0.135467","242.268","-5.24791680507","226.367","28.5187","19.1618","0.0493789742927","5.24791680507","0.429984146603","666.423","0.00295230032095","29.5169","0","0.111037","0.0700693","0.0539121","0.122208","107.27514097657","16.268609087439","-2.3500001361754E-5"
"16.2686090874","107.275140977","0","0","11","447.898","0.135467","242.268","-5.24791680507","226.367","28.5187","19.1618","0.0493789742927","5.24791680507","0.429984146603","666.423","0.00295230032095","29.5169","0","0.111037","0.0700693","0.0539121","0.122208","107.27514097657","16.268609087439","-2.3500001361754E-5"
"16.2664675723","107.346524807","0","0","11","619.941","0.0183814","35.3078","1.70586210291","124.351","44.6716","32.5205","0.0118847730555","-1.70586210291","0.0300260038947","622.494","0.0719590608615","195.481","0","0.134924","0.00305064","0.170966","0.129727","107.34652480697","16.266467572321","-2.3500001361754E-5"
"16.2571876741","107.415053284","0","0","11","364.454","0.0162457","216.961","4.36620873911","196.015","30.8952","19.5341","0.00572463269107","-4.36620873911","0.047181402628","527.328","0.00449213304843","65.0755","0","0.120341","0","0.154155","0.266003","107.41505328358","16.257187674072","-2.3500001361754E-5"
"16.2640286253","107.321837899","0","0","11","518.241","0.0267636","326.003","-3.18358693753","228.262","46.3638","28.3876","0.0143368354973","3.18358693753","0.0494312650502","647.542","0.0487804878049","53.4572","0","0.0374954","0.000722356","0.0365721","0.199554","107.3218378988","16.264028625321","-2.3500001361754E-5"
"16.2564738363","107.327965011","0","0","11","795.324","0.0185626","176.228","3.70823280788","177.602","23.8754","19.623","0.00672003242134","-3.70823280788","0.0523818691201","636.798","0.0038062045671","42.715","0","0.0354744","0","0.274447","0.261513","107.32796501138","16.256473836299","-2.3500001361754E-5"
"16.2514769683","107.31154673","0","0","11","564.256","0.0119042","275.201","-3.54918331875","225.992","28.048","14.5479","0.00319537071384","3.54918331875","0.0471019334576","649.229","0","74.7735","0","0.101066","0.0479236","0.110688","0.146279","107.31154673","16.251476968288","-2.3500001361754E-5"
"16.247193938","107.358660058","0","0","11","440.211","0.0347097","74.688","-0.14541556412","101.66","35.177","26.7714","0.0177654284478","0.14541556412","0.070199175696","597.687","0","58.673","0","0.157037","0","0.157722","0.264009","107.35866005812","16.24719393805","-2.3500001361754E-5"
"16.2557599976","107.394351973","0","0","11","574.857","0.025394","245.256","-2.30290634248","206.669","17.6282","13.2778","0.00579273045923","2.30290634248","0.108136947764","556.229","0","87.9675","0","0.149894","0","0.390491","0.29683","107.39435197287","16.255759997626","-2.3500001361754E-5"
"16.2507631296","107.403631871","0","0","11","408.182","0.0935966","46.1794","-3.09802736632","119.434","37.8778","27.7556","0.0482893121635","3.09802736632","0.174106975348","539.527","0.0104257843059","42.7127","0","0.0690675","0","0.0967003","0.346046","107.40363187111","16.250763129615","-2.3500001361754E-5"
"16.2468965053","107.341111533","0","0","11","713.451","0.0125819","35.6865","4.36559999224","146.311","29.8804","18.2077","0.00412601268919","-4.36559999224","0.0400436372752","619.893","0.0104364754145","74.0463","0","0.038869","0","0.166074","0.288405","107.34111153307","16.24689650527","-2.3500001361754E-5"
"16.2379140407","107.330106526","0","0","11","581.104","0.0110391","212.265","-4.03457486946","214.611","30.7944","21.3502","0.00432998717746","4.03457486946","0.0281128335574","625.119","0","143.231","0","0.0669169","0","0.262834","0.320111","107.3301065256","16.2379140407","-2.3500001361754E-5"
